Equatorial Guinea,GNQ,Net barter terms of trade index (2000 = 100),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Equatorial Guinea,GNQ,Real effective exchange rate index (2005 = 100),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Equatorial Guinea,GNQ,Current account balance (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eritrea,ERI,GDP per capita (constant LCU),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eritrea,ERI,Gross capital formation (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eritrea,ERI,General government final consumption expenditure (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eritrea,ERI,Imports of goods and services (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eritrea,ERI,Exports of goods and services (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eritrea,ERI,"Population, total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eritrea,ERI,"Household final consumption expenditure, etc. (% of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eritrea,ERI,"GDP per capita, PPP (constant 2005 international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450.141921,450.141921,450.141921,450.141921,511.2659154,511.2659154,511.2659154,511.2659154,618.6895985,618.6895985,618.6895985,618.6895985,631.1365141,631.1365141,631.1365141,631.1365141,678.8975326,678.8975326,678.8975326,678.8975326,716.7431462,716.7431462,716.7431462,716.7431462,709.637192,709.637192,709.637192,709.637192,687.3532898,687.3532898,687.3532898,687.3532898,576.3788371,576.3788371,576.3788371,576.3788371,672.2728661,672.2728661,672.2728661,672.2728661,664.3356542,664.3356542,664.3356542,664.3356542,619.9360674,619.9360674,619.9360674,619.9360674,603.7921135,603.7921135,603.7921135,603.7921135,596.1189084,596.1189084,596.1189084,596.1189084,570.1084434,570.1084434,570.1084434,570.1084434,559.8374208,559.8374208,559.8374208,559.8374208,489.8046431,489.8046431,489.8046431,489.8046431,493.7735537,493.7735537,493.7735537,493.7735537,489.6986491,489.6986491,489.6986491,489.6986491,516.4996604,516.4996604,516.4996604,516.4996604,,,,
Eritrea,ERI,Net barter terms of trade index (2000 = 100),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eritrea,ERI,Real effective exchange rate index (2005 = 100),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eritrea,ERI,Current account balance (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Estonia,EST,GDP per capita (constant LCU),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Estonia,EST,Gross capital formation (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Estonia,EST,General government final consumption expenditure (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Estonia,EST,Imports of goods and services (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Estonia,EST,Exports of goods and services (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Estonia,EST,"Population, total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Estonia,EST,"Household final consumption expenditure, etc. (% of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Estonia,EST,"GDP per capita, PPP (constant 2005 international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7938.071565,7938.071565,7938.071565,7938.071565,8530.553445,8530.553445,8530.553445,8530.553445,9641.102888,9641.102888,9641.102888,9641.102888,10397.02444,10397.02444,10397.02444,10397.02444,10447.97082,10447.97082,10447.97082,10447.97082,11512.50385,11512.50385,11512.50385,11512.50385,12284.23692,12284.23692,12284.23692,12284.23692,13142.72249,13142.72249,13142.72249,13142.72249,14216.52969,14216.52969,14216.52969,14216.52969,15166.09755,15166.09755,15166.09755,15166.09755,16547.90169,16547.90169,16547.90169,16547.90169,18253.44597,18253.44597,18253.44597,18253.44597,19648.37735,19648.37735,19648.37735,19648.37735,18846.78719,18846.78719,18846.78719,18846.78719,16199.49587,16199.49587,16199.49587,16199.49587,16740.41205,16740.41205,16740.41205,16740.41205,18129.01521,18129.01521,18129.01521,18129.01521,,,,
Estonia,EST,Net barter terms of trade index (2000 = 100),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Estonia,EST,Real effective exchange rate index (2005 = 100),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Estonia,EST,Current account balance (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,ETH,GDP per capita (constant LCU),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,ETH,Gross capital formation (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,ETH,General government final consumption expenditure (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,ETH,Imports of goods and services (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,ETH,Exports of goods and services (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,ETH,"Population, total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,ETH,"Household final consumption expenditure, etc. (% of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,ETH,"GDP per capita, PPP (constant 2005 international $)",,,,,,599.7298758,599.7298758,599.7298758,599.7298758,588.4099147,588.4099147,588.4099147,588.4099147,617.322004,617.322004,617.322004,617.322004,580.6294595,580.6294595,580.6294595,580.6294595,499.4761767,499.4761767,499.4761767,499.4761767,530.4247526,530.4247526,530.4247526,530.4247526,584.8488353,584.8488353,584.8488353,584.8488353,569.1116632,569.1116632,569.1116632,569.1116632,548.7740793,548.7740793,548.7740793,548.7740793,545.241746,545.241746,545.241746,545.241746,489.4592798,489.4592798,489.4592798,489.4592798,432.047899,432.047899,432.047899,432.047899,472.6418008,472.6418008,472.6418008,472.6418008,472.0260921,472.0260921,472.0260921,472.0260921,485.4830182,485.4830182,485.4830182,485.4830182,529.7228212,529.7228212,529.7228212,529.7228212,530.9022721,530.9022721,530.9022721,530.9022721,498.5908022,498.5908022,498.5908022,498.5908022,510.4179987,510.4179987,510.4179987,510.4179987,527.3046088,527.3046088,527.3046088,527.3046088,556.4345806,556.4345806,556.4345806,556.4345806,550.652059,550.652059,550.652059,550.652059,525.4830633,525.4830633,525.4830633,525.4830633,582.4640352,582.4640352,582.4640352,582.4640352,636.0687044,636.0687044,636.0687044,636.0687044,688.9395759,688.9395759,688.9395759,688.9395759,750.8211302,750.8211302,750.8211302,750.8211302,813.73146,813.73146,813.73146,813.73146,866.370673,866.370673,866.370673,866.370673,932.2352325,932.2352325,932.2352325,932.2352325,979.2110114,979.2110114,979.2110114,979.2110114,,,,
Ethiopia,ETH,Net barter terms of trade index (2000 = 100),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,ETH,Real effective exchange rate index (2005 = 100),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,ETH,Current account balance (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Faeroe Islands,FRO,GDP per capita (constant LCU),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Faeroe Islands,FRO,Gross capital formation (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Faeroe Islands,FRO,General government final consumption expenditure (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Faeroe Islands,FRO,Imports of goods and services (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Faeroe Islands,FRO,Exports of goods and services (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Faeroe Islands,FRO,"Population, total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Faeroe Islands,FRO,"Household final consumption expenditure, etc. (% of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Faeroe Islands,FRO,"GDP per capita, PPP (constant 2005 international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Faeroe Islands,FRO,Net barter terms of trade index (2000 = 100),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Faeroe Islands,FRO,Real effective exchange rate index (2005 = 100),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Faeroe Islands,FRO,Current account balance (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,FJI,GDP per capita (constant LCU),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,FJI,Gross capital formation (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,FJI,General government final consumption expenditure (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,FJI,Imports of goods and services (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,FJI,Exports of goods and services (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,FJI,"Population, total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,FJI,"Household final consumption expenditure, etc. (% of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,FJI,"GDP per capita, PPP (constant 2005 international $)",,3434.385545,3434.385545,3434.385545,3434.385545,3563.663115,3563.663115,3563.663115,3563.663115,3264.104463,3264.104463,3264.104463,3264.104463,3056.171544,3056.171544,3056.171544,3056.171544,3241.862513,3241.862513,3241.862513,3241.862513,3043.336906,3043.336906,3043.336906,3043.336906,3248.01333,3248.01333,3248.01333,3248.01333,3020.118426,3020.118426,3020.118426,3020.118426,3044.275462,3044.275462,3044.275462,3044.275462,3263.273554,3263.273554,3263.273554,3263.273554,3433.649917,3433.649917,3433.649917,3433.649917,3309.715835,3309.715835,3309.715835,3309.715835,3468.519833,3468.519833,3468.519833,3468.519833,3492.73518,3492.73518,3492.73518,3492.73518,3619.358233,3619.358233,3619.358233,3619.358233,3662.367366,3662.367366,3662.367366,3662.367366,3793.83726,3793.83726,3793.83726,3793.83726,3670.834949,3670.834949,3670.834949,3670.834949,3683.631283,3683.631283,3683.631283,3683.631283,3976.788489,3976.788489,3976.788489,3976.788489,3886.109929,3886.109929,3886.109929,3886.109929,3948.93577,3948.93577,3948.93577,3948.93577,4067.533872,4067.533872,4067.533872,4067.533872,4103.16781,4103.16781,4103.16781,4103.16781,4311.336153,4311.336153,4311.336153,4311.336153,4323.300789,4323.300789,4323.300789,4323.300789,4374.178499,4374.178499,4374.178499,4374.178499,4299.475648,4299.475648,4299.475648,4299.475648,4300.711974,4300.711974,4300.711974,4300.711974,4202.790075,4202.790075,4202.790075,4202.790075,4154.704928,4154.704928,4154.704928,4154.704928,4200.673943,4200.673943,4200.673943,4200.673943,,,,
Fiji,FJI,Net barter terms of trade index (2000 = 100),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,FJI,Real effective exchange rate index (2005 = 100),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,FJI,Current account balance (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finland,FIN,GDP per capita (constant LCU),,58.57581616,57.7254967,59.4996787,58.80222843,59.12301333,59.2814684,59.33499749,59.67589616,60.06371035,60.43450342,61.02495926,61.68531031,61.83757742,62.17661747,62.74880016,62.55722614,62.90634054,63.34297341,63.98224191,64.56274681,65.08037044,65.58062304,65.59058923,65.93678022,66.21561554,66.01818112,68.01216816,68.19181346,68.32111182,69.13955338,68.61892235,71.00806762,71.45631997,72.00435095,72.15620999,74.28026258,75.58242496,76.12775438,77.20676392,76.77340259,76.74386647,76.45464812,76.64225714,72.01739939,72.02506442,71.49541477,70.92283932,67.47546791,68.04356446,68.41829802,67.12156684,66.37739043,66.22809805,66.26014,67.43780519,66.83116264,67.75123479,67.95607105,69.97950044,69.75848251,70.27542253,71.26458061,71.61785375,72.17615291,72.11739776,72.95365171,73.54523194,74.50371063,75.96138016,77.0396041,78.14646864,80.43584855,79.50208993,80.96829649,82.53615862,83.2995955,83.87292801,84.34279854,84.30594071,85.74534328,87.67574954,87.82695757,89.42532,90.28964867,90.80592781,90.18019081,91.0564401,90.86852291,91.06416503,92.37014677,92.34745752,92.39477267,93.14009411,93.24625671,93.96720483,94.90452712,94.77614727,96.64236991,97.7156113,99.16289962,99.39068295,99.48455146,100.2064668,100.9182988,103.0589325,103.1554292,104.3214988,105.6180597,107.3618371,108.6434971,109.2613303,110.7466466,109.3388007,109.8973855,108.262297,106.594541,99.71627326,98.46164434,99.33624844,98.80740275,99.23083117,102.6889656,101.7530703,103.7847521,104.2129657,104.2248076,104.2719099,104.5548162,103.9841635,103.0355573,102.6120461,101.3271301
Finland,FIN,Gross capital formation (% of GDP),,0.356568017,0.334628926,0.313792989,0.206373415,0.312648524,0.313038167,0.272673796,0.196407749,0.227955103,0.240486123,0.298369784,0.329684906,0.21853046,0.289461835,0.282936664,0.285741397,0.199672047,0.281933345,0.287088315,0.270093756,0.259826281,0.227701969,0.205130312,0.328546987,0.253048011,0.233730951,0.242664978,0.247752943,0.250918677,0.248128875,0.253316761,0.252985644,0.250875198,0.266420541,0.279358064,0.302901941,0.307746388,0.287047871,0.280553684,0.341696564,0.309992517,0.303589932,0.267229683,0.256928483,0.243372164,0.236881495,0.213019896,0.191888831,0.191832752,0.188159036,0.191772362,0.180897019,0.167179724,0.16645101,0.160625769,0.159353932,0.160217098,0.180570175,0.168374607,0.189949084,0.192596328,0.177217943,0.19105318,0.166779668,0.193568704,0.15983918,0.178044841,0.182315561,0.192954913,0.195834952,0.182458404,0.195378187,0.195244245,0.204777587,0.207643681,0.208978253,0.198747226,0.194481381,0.193120652,0.199484196,0.196707116,0.208198356,0.212792611,0.220997902,0.231215258,0.199821771,0.21413205,0.175263491,0.188037093,0.191898737,0.203777839,0.183119902,0.188404065,0.197086221,0.193222446,0.196213031,0.187994565,0.203355792,0.199749386,0.209778635,0.215369258,0.211925017,0.218306799,0.225808377,0.231129541,0.195823735,0.210581005,0.212321508,0.225782205,0.239161487,0.211233041,0.237554199,0.226029496,0.221330443,0.232159834,0.213455741,0.203751504,0.184354883,0.184095257,0.170785088,0.17661958,0.197212121,0.190274686,0.176189889,0.202016456,0.200732938,0.190920971,0.225756522,0.204329413,0.197878941,0.19361928,0.195363015
Finland,FIN,General government final consumption expenditure (% of GDP),,0.182199842,0.185441319,0.180874843,0.18568279,0.186978082,0.188492744,0.190333268,0.190158874,0.189988538,0.191112985,0.191514608,0.191272586,0.194301853,0.19505066,0.194374702,0.196895629,0.195523344,0.195241215,0.195146383,0.196401153,0.20171689,0.202675427,0.205831358,0.207460649,0.206461716,0.210652619,0.205278163,0.206128525,0.211668906,0.210949936,0.214527104,0.206525138,0.204312147,0.203938158,0.207997562,0.196920712,0.198643873,0.199587015,0.20261125,0.196889462,0.208897637,0.212334596,0.213845392,0.233628168,0.238224807,0.245433351,0.249229774,0.261800656,0.256930876,0.253185456,0.253966207,0.252119687,0.246200767,0.243110965,0.238503971,0.240224955,0.239000333,0.238098765,0.230686059,0.231307398,0.228375707,0.226372551,0.227144641,0.226720792,0.234149709,0.233450161,0.23378311,0.231216326,0.229224118,0.227228352,0.225115513,0.219071995,0.221738572,0.219199046,0.21561465,0.212664057,0.21267419,0.212745003,0.212812028,0.217461972,0.207948194,0.205961414,0.204549353,0.204735785,0.201527968,0.20643638,0.207822069,0.211720132,0.215193574,0.213329976,0.212725538,0.215908909,0.21750553,0.22080516,0.222795241,0.222711193,0.223957143,0.224544681,0.222363336,0.220733452,0.221973513,0.226101405,0.226240232,0.226160265,0.222029688,0.223251081,0.222532726,0.220264011,0.217893943,0.213551105,0.214698051,0.215395393,0.221016752,0.22167989,0.224165711,0.234159022,0.245210541,0.253698447,0.253291348,0.253667782,0.253513686,0.243707643,0.247752659,0.245218114,0.242096354,0.245356062,0.243861433,0.246560412,0.249840454,0.250329766,0.252051044,0.252714285
